Model Year,Mfr Name,Division,Carline,Verify Mfr Cd,Eng Displ,# Cyl,Transmission,City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,Guzzler? ,Air Aspiration Method Desc,Trans Desc,# Gears,Lockup Torque Converter,Trans Creeper Gear,Drive Desc,Max Ethanol % - Gasoline,Fuel Usage Desc - Conventional Fuel,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,Carline Class Desc,Release Date,EPA FE Label Dataset ID,Var Valve Timing?,Var Valve Lift?,Energy Storage Device Desc,# Batteries,Battery Type Desc,Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Regen Braking Type Desc,"Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,# Drive Motor Gen,Motor Gen Type Desc,Rated Motor Gen Power (kW),Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System)  Description,MFR Calculated Gas Guzzler MPG ,FE Rating (1-10 rating on Label),$ You Save over 5 years (amount saved in fuel costs over 5 years - on label) ,$ You Spend over 5 years (increased amount spent in fuel costs over 5 years - on label) ,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted,Comb CO2 Rounded Adjusted (as shown on FE Label),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,MAZDA,MAZDA,MAZDA 2,TKX,1.5,4,Manual(M6),31,42,35,,Naturally Aspirated,Manual,6,N,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1300,1300,Compact Cars,4/3/15,17709,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,GF-5 0W-20,No,48,8,2500,,283,213,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Honda,Honda,FIT,HNX,1.5,4,Auto(AV-S7),32,38,35,,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),7,Y,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1300,1300,Small Station Wagons,4/1/15,17679,Y,Y,,,,,,,,,,,,,,Spark Ignition Direct Injection,N,N,N,0W-20,No,47.6,8,2500,,275,233,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Toyota,TOYOTA,COROLLA LE ECO,TYX,1.8,4,Auto(AV),30,42,35,,Naturally Aspirated,Continuously Variable,1,Y,N,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),1300,1300,Midsize Cars,8/6/15,18137,Y,Y,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,0W-20,No,47.7,8,2500,,293,214,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Ford Motor Company,Ford,FOCUS FWD,FMX,1.0,3,Manual(M6),30,42,35,,Turbocharged,Manual,6,N,N,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),1300,1300,Compact Cars,9/25/15,18794,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W20 GF-5,Yes,47.7,8,2500,,291,210,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Nissan,NISSAN,VERSA,NSX,1.6,4,Auto(AV),31,40,35,,Naturally Aspirated,Continuously Variable,1,Y,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1300,1300,Compact Cars,7/15/15,18317,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,SAE 5W-30,No,47.6,8,2500,,286,221,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Toyota,SCION,iA,TYX,1.5,4,Manual(M6),31,41,35,,Naturally Aspirated,Manual,6,N,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1300,1300,Subcompact Cars,6/4/15,17799,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,GF-5 0W-20,No,47.6,8,2500,,286,213,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Toyota,TOYOTA,YARIS,TYX,1.5,4,Manual(M6),31,41,35,,Naturally Aspirated,Manual,6,N,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1300,1300,Compact Cars,6/4/15,17798,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,GF-5 0W-20,No,47.6,8,2500,,286,213,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Mercedes-Benz,Mercedes-Benz,Smart fortwo (COUPE),MBX,0.9,3,Manual(M5),32,39,35,,Turbocharged,Manual,5,N,N,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Required),1400,1400,Two Seaters,9/16/15,19002,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W30,No,48.2,8,2000,,280,224,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,MAZDA,MAZDA,MAZDA3 4-Door,TKX,2.0,4,Auto(S6),30,41,34,,Naturally Aspirated,Semi-Automatic,6,Y,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1300,1300,Compact Cars,7/6/15,18296,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,GF-5 0W-20,No,46.8,8,2500,,297,216,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,FCA US LLC,FIAT,500,CRX,1.4,4,Manual(M5),31,40,34,,Naturally Aspirated,Manual,5,N,N,"2-Wheel Drive, Front",10,Gasoline (Premium Unleaded Recommended),1450,1450,Minicompact Cars,8/21/15,18242,Y,Y,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W-40,No,46.7,8,1750,,288,223,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Toyota,TOYOTA,COROLLA LE ECO,TYX,1.8,4,Auto(AV),30,40,34,,Naturally Aspirated,Continuously Variable,1,Y,N,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),1300,1300,Midsize Cars,8/6/15,18136,Y,Y,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,0W-20,No,46.8,8,2500,,290,224,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,BMW,BMW,328d xDrive,BMX,2.0,4,Auto(S8),30,40,34,,Turbocharged,Semi-Automatic,8,Y,N,All Wheel Drive,,"Diesel, ultra low sulfur (15 ppm, maximum)",1500,1500,Compact Cars,7/29/15,18723,N,N,,,,,,,,,,,,,,Common Rail Direct Diesel Injection,,,N,0W30,No,46.5,8,1500,,338,252,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,BMW,BMW,328d xDrive Sports Wagon,BMX,2.0,4,Auto(S8),30,40,34,,Turbocharged,Semi-Automatic,8,Y,N,All Wheel Drive,,"Diesel, ultra low sulfur (15 ppm, maximum)",1500,1500,Small Station Wagons,7/29/15,18722,N,N,,,,,,,,,,,,,,Common Rail Direct Diesel Injection,,,N,0W30,No,46.5,8,1500,,338,252,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Toyota,TOYOTA,YARIS,TYX,1.5,4,Manual(M5),30,37,33,,Naturally Aspirated,Manual,5,N,N,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),1350,1350,Compact Cars,5/1/15,17782,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W-30,No,45.4,8,2250,,290,236,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,MAZDA,MAZDA,MAZDA3 4-Door,TKX,2.0,4,Manual(M6),29,41,33,,Naturally Aspirated,Manual,6,N,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1350,1350,Compact Cars,7/6/15,18295,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,GF-5 0W-20,No,45.9,8,2250,,303,218,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,MAZDA,MAZDA,MAZDA3 5-Door,TKX,2.0,4,Manual(M6),29,40,33,,Naturally Aspirated,Manual,6,N,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1350,1350,Midsize Cars,7/6/15,18297,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,GF-5 0W-20,No,45.1,8,2250,,308,222,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,MAZDA,MAZDA,MAZDA3 5-Door,TKX,2.0,4,Auto(S6),30,40,33,,Naturally Aspirated,Semi-Automatic,6,Y,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1350,1350,Midsize Cars,7/6/15,18298,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,GF-5 0W-20,No,45.9,8,2250,,300,222,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,MAZDA,MAZDA,MAZDA3 4-Door,TKX,2.5,4,Auto(S6),29,40,33,,Naturally Aspirated,Semi-Automatic,6,Y,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1350,1350,Compact Cars,7/6/15,18301,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,GF-5 0W-20,No,45.1,8,2250,,309,224,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,BMW,Mini,MINI COOPER HARDTOP 4 DOOR,BMX,1.5,4,Manual(M6),29,39,33,,Turbocharged,Manual,6,N,N,"2-Wheel Drive, Front",10,Gasoline (Premium Unleaded Recommended),1500,1500,Subcompact Cars,7/24/15,18666,Y,Y,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,0W20,No,44.2,8,1500,,309,226,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,General Motors,Chevrolet,SONIC,GMX,1.4,4,Manual(M6),29,40,33,,Turbocharged,Manual,6,N,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1350,1350,Compact Cars,6/30/15,17985,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W30,No,45.9,8,2250,,310,223,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,General Motors,Chevrolet,SONIC 5,GMX,1.4,4,Manual(M6),29,40,33,,Turbocharged,Manual,6,N,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1350,1350,Small Station Wagons,6/30/15,17983,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W30,No,45.5,8,2250,,310,223,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,General Motors,Chevrolet,CRUZE LIMITED ECO,GMX,1.4,4,Manual(M6),28,42,33,,Turbocharged,Manual,6,N,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1350,1350,Midsize Cars,6/30/15,17947,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W30,No,45.5,8,2250,,317,212,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Toyota,LEXUS,NX 300h,TYX,2.5,4,Auto(AV-S6),35,31,33,,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,N,N,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),1350,1350,Small SUV 2WD,10/14/15,18237,Y,N,Battery(s),1,NiMH,245,6.5,46.4,On-Board,Electrical Regen Brake,Both,N,1,AC Induction,24,Multipoint/sequential fuel injection,N,N,N,0W-20,Yes,,8,2250,,255,288,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Mercedes-Benz,Mercedes-Benz,E 250 BLUETEC,MBX,2.1,4,Auto(A7),28,42,33,,Turbocharged,Automatic,7,Y,N,"2-Wheel Drive, Rear",,"Diesel, ultra low sulfur (15 ppm, maximum)",1500,1500,Midsize Cars,4/15/15,17760,N,N,,,,,,,,,,,,,,Common Rail Direct Diesel Injection,,,N,0W-30,Yes,44.7,8,1500,,360,244,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Toyota,TOYOTA,YARIS,TYX,1.5,4,Auto(A4),30,36,32,,Naturally Aspirated,Automatic,4,Y,N,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),1400,1400,Compact Cars,5/1/15,17783,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W-30,No,44.2,8,2000,,293,249,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,MAZDA,MAZDA,MAZDA 6,TKX,2.5,4,Auto(S6),28,40,32,,Naturally Aspirated,Semi-Automatic,6,Y,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1400,1400,Midsize Cars,1/2/15,17435,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,GF-5 0W-20,No,43.4,8,2000,,319,222,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
